
$PEDESTRIAN:NO;SIMSEC;SPEED;PEDTYPE;COORDFRONTX;COORDFRONTY;COORDFRONTZ;ORIENTATIONANGLE
31;77.45;3.67;100;34.697;-3.998;0.000;10.121
32;77.45;3.78;200;32.039;-4.214;0.000;8.254
33;77.45;2.66;200;38.616;-4.832;0.000;184.176
34;77.45;3.81;100;24.086;-4.830;0.000;352.844
35;77.45;3.41;100;14.061;-3.222;0.000;355.386
36;77.45;3.67;100;47.160;-5.234;0.000;189.075
37;77.45;2.95;200;14.795;-4.236;0.000;355.814
38;77.45;4.11;200;18.240;-3.738;0.000;353.864
39;77.45;3.23;200;12.041;-4.448;0.000;358.900
40;77.45;3.52;100;12.353;-3.184;0.000;348.350
41;77.45;3.09;100;11.627;-3.123;0.000;348.782
42;77.45;3.12;200;60.113;-4.381;0.000;179.650
43;77.45;5.75;100;52.752;-4.887;0.000;178.953
44;77.45;3.64;200;4.646;-2.830;0.000;358.517
45;77.45;2.41;200;0.400;-4.781;0.000;17.401
5;77.50;2.93;200;53.008;-3.405;0.000;0.759
11;77.50;2.57;200;21.566;-3.407;0.000;171.074
14;77.50;2.73;200;52.210;-3.493;0.000;355.711
15;77.50;2.71;200;22.632;-3.615;0.000;178.326
16;77.50;2.78;200;51.160;-3.542;0.000;1.740
17;77.50;3.80;200;11.671;-2.358;0.000;182.449
18;77.50;3.34;100;47.619;-3.423;0.000;358.135
19;77.50;3.31;200;48.721;-3.414;0.000;356.952
20;77.50;4.92;100;54.061;-5.456;0.000;358.478
21;77.50;3.18;200;30.499;-4.847;0.000;164.392
22;77.50;3.61;200;46.592;-3.431;0.000;4.443
23;77.50;2.91;200;23.675;-3.279;0.000;171.265
24;77.50;2.68;200;33.941;-5.022;0.000;173.643
25;77.50;3.29;200;43.953;-3.418;0.000;0.129
26;77.50;4.84;100;14.244;-2.548;0.000;177.601
27;77.50;4.00;100;23.750;-4.296;0.000;169.341
28;77.50;3.66;200;35.916;-3.795;0.000;10.805
29;77.50;3.34;100;45.640;-3.467;0.000;3.997
30;77.50;2.61;200;37.792;-4.928;0.000;183.862
31;77.50;3.66;100;34.747;-3.988;0.000;10.215
32;77.50;3.77;200;32.091;-4.208;0.000;7.876
33;77.50;2.64;200;38.580;-4.838;0.000;184.770
34;77.50;3.92;100;24.138;-4.848;0.000;350.398
35;77.50;3.41;100;14.108;-3.227;0.000;355.010
36;77.50;3.66;100;47.109;-5.239;0.000;188.197
37;77.50;2.94;200;14.836;-4.238;0.000;356.231
38;77.50;4.11;200;18.297;-3.746;0.000;353.273
39;77.50;3.21;200;12.086;-4.446;0.000;0.237
40;77.50;3.52;100;12.401;-3.194;0.000;348.369
41;77.50;3.07;100;11.667;-3.139;0.000;348.043
42;77.50;3.12;200;60.069;-4.381;0.000;179.654
43;77.50;5.78;100;52.672;-4.892;0.000;180.405
44;77.50;3.65;200;4.696;-2.832;0.000;358.499
45;77.50;2.43;200;0.433;-4.772;0.000;17.166
5;77.55;2.90;200;53.048;-3.408;0.000;359.775
11;77.55;2.57;200;21.531;-3.401;0.000;170.987
14;77.55;2.72;200;52.248;-3.495;0.000;355.588
15;77.55;2.70;200;22.595;-3.612;0.000;177.864
16;77.55;2.79;200;51.198;-3.540;0.000;1.860
17;77.55;3.79;200;11.619;-2.363;0.000;183.377
18;77.55;3.33;100;47.665;-3.427;0.000;357.499
19;77.55;3.31;200;48.767;-3.415;0.000;357.327
20;77.55;4.92;100;54.129;-5.452;0.000;359.860
21;77.55;3.19;200;30.457;-4.833;0.000;163.769
22;77.55;3.61;200;46.642;-3.425;0.000;4.774
23;77.55;2.89;200;23.635;-3.274;0.000;171.662
24;77.55;2.68;200;33.904;-5.016;0.000;172.869
25;77.55;3.29;200;43.999;-3.417;0.000;0.318
26;77.55;4.82;100;14.177;-2.543;0.000;177.467
27;77.55;4.02;100;23.695;-4.284;0.000;169.155
28;77.55;3.66;200;35.966;-3.785;0.000;10.763
29;77.55;3.35;100;45.686;-3.463;0.000;4.118
30;77.55;2.62;200;37.756;-4.931;0.000;183.912
31;77.55;3.66;100;34.797;-3.978;0.000;10.271
32;77.55;3.77;200;32.143;-4.201;0.000;7.547
33;77.55;2.62;200;38.544;-4.845;0.000;185.298
34;77.55;3.96;100;24.193;-4.856;0.000;350.898
35;77.55;3.40;100;14.154;-3.234;0.000;354.428
36;77.55;3.66;100;47.058;-5.244;0.000;187.428
37;77.55;2.94;200;14.876;-4.239;0.000;356.601
38;77.55;4.10;200;18.353;-3.756;0.000;352.611
39;77.55;3.19;200;12.130;-4.443;0.000;1.397
40;77.55;3.52;100;12.449;-3.203;0.000;348.489
41;77.55;3.07;100;11.707;-3.155;0.000;347.276
42;77.55;3.12;200;60.026;-4.381;0.000;179.658
43;77.55;5.76;100;52.592;-4.897;0.000;181.330
44;77.55;3.65;200;4.747;-2.833;0.000;358.484
45;77.55;2.45;200;0.465;-4.763;0.000;16.859
5;77.60;2.88;200;53.088;-3.410;0.000;359.098
11;77.60;2.57;200;21.496;-3.395;0.000;170.936
14;77.60;2.73;200;52.286;-3.498;0.000;355.431
15;77.60;2.71;200;22.557;-3.607;0.000;176.914
16;77.60;2.78;200;51.237;-3.537;0.000;2.268
17;77.60;3.80;200;11.566;-2.368;0.000;184.075
18;77.60;3.31;100;47.711;-3.431;0.000;357.080
19;77.60;3.31;200;48.813;-3.415;0.000;358.021
20;77.60;4.93;100;54.197;-5.447;0.000;1.101
21;77.60;3.17;200;30.414;-4.825;0.000;165.009
22;77.60;3.61;200;46.692;-3.422;0.000;4.390
23;77.60;2.94;200;23.594;-3.268;0.000;171.915
24;77.60;2.69;200;33.867;-5.010;0.000;172.257
25;77.60;3.28;200;44.044;-3.416;0.000;0.236
26;77.60;4.83;100;14.111;-2.538;0.000;177.187
27;77.60;4.01;100;23.640;-4.277;0.000;170.276
28;77.60;3.67;200;36.016;-3.775;0.000;10.746
29;77.60;3.38;100;45.733;-3.460;0.000;3.737
30;77.60;2.64;200;37.719;-4.933;0.000;183.588
31;77.60;3.63;100;34.846;-3.968;0.000;10.350
32;77.60;3.78;200;32.196;-4.196;0.000;7.082
33;77.60;2.58;200;38.508;-4.848;0.000;185.026
34;77.60;4.03;100;24.249;-4.860;0.000;352.339
35;77.60;3.43;100;14.202;-3.241;0.000;353.841
36;77.60;3.65;100;47.008;-5.247;0.000;186.672
37;77.60;2.93;200;14.917;-4.241;0.000;356.770
38;77.60;4.09;200;18.409;-3.766;0.000;351.912
39;77.60;3.19;200;12.174;-4.440;0.000;2.455
40;77.60;3.48;100;12.497;-3.212;0.000;348.867
41;77.60;3.05;100;11.747;-3.168;0.000;347.419
42;77.60;3.12;200;59.983;-4.381;0.000;179.668
43;77.60;5.76;100;52.512;-4.903;0.000;182.223
44;77.60;3.63;200;4.798;-2.834;0.000;358.495
45;77.60;2.46;200;0.498;-4.753;0.000;16.847
5;77.65;2.87;200;53.128;-3.413;0.000;358.511
11;77.65;2.57;200;21.461;-3.390;0.000;170.906
14;77.65;2.73;200;52.324;-3.501;0.000;355.280
15;77.65;2.72;200;22.520;-3.602;0.000;176.061
16;77.65;2.77;200;51.275;-3.533;0.000;2.644
17;77.65;3.81;200;11.513;-2.374;0.000;184.763
18;77.65;3.30;100;47.756;-3.435;0.000;356.672
19;77.65;3.31;200;48.859;-3.414;0.000;358.537
20;77.65;4.93;100;54.266;-5.441;0.000;2.178
21;77.65;3.16;200;30.371;-4.815;0.000;165.507
22;77.65;3.61;200;46.742;-3.419;0.000;4.149
23;77.65;2.96;200;23.554;-3.262;0.000;172.136
24;77.65;2.72;200;33.829;-5.009;0.000;173.525
25;77.65;3.28;200;44.090;-3.416;0.000;0.186
26;77.65;4.85;100;14.044;-2.531;0.000;176.720
27;77.65;4.03;100;23.583;-4.275;0.000;171.997
28;77.65;3.67;200;36.066;-3.766;0.000;10.729
29;77.65;3.40;100;45.780;-3.457;0.000;3.378
30;77.65;2.65;200;37.683;-4.934;0.000;183.385
31;77.65;3.61;100;34.895;-3.958;0.000;10.408
32;77.65;3.79;200;32.248;-4.190;0.000;6.716
33;77.65;2.56;200;38.473;-4.852;0.000;184.756
34;77.65;4.07;100;24.306;-4.859;0.000;354.519
35;77.65;3.46;100;14.249;-3.249;0.000;353.173
36;77.65;3.64;100;46.957;-5.251;0.000;185.990
37;77.65;2.93;200;14.958;-4.243;0.000;356.965
38;77.65;4.09;200;18.465;-3.776;0.000;351.287
39;77.65;3.18;200;12.218;-4.436;0.000;3.379
40;77.65;3.46;100;12.544;-3.220;0.000;349.190
41;77.65;3.04;100;11.788;-3.180;0.000;347.642
42;77.65;3.12;200;59.939;-4.380;0.000;179.676
43;77.65;5.76;100;52.433;-4.910;0.000;182.975
44;77.65;3.62;200;4.848;-2.836;0.000;358.497
45;77.65;2.47;200;0.531;-4.744;0.000;16.769
5;77.70;2.86;200;53.168;-3.415;0.000;357.981
11;77.70;2.57;200;21.425;-3.384;0.000;170.892
14;77.70;2.73;200;52.361;-3.504;0.000;355.127
15;77.70;2.72;200;22.482;-3.597;0.000;175.398
16;77.70;2.77;200;51.313;-3.530;0.000;2.990
17;77.70;3.84;200;11.460;-2.381;0.000;185.499
18;77.70;3.28;100;47.802;-3.439;0.000;356.290
19;77.70;3.31;200;48.905;-3.414;0.000;358.950
20;77.70;4.94;100;54.334;-5.435;0.000;3.119
21;77.70;3.16;200;30.328;-4.805;0.000;165.894
22;77.70;3.61;200;46.792;-3.416;0.000;3.957
23;77.70;2.97;200;23.513;-3.257;0.000;172.330
24;77.70;2.74;200;33.791;-5.007;0.000;173.963
25;77.70;3.28;200;44.136;-3.416;0.000;0.151
26;77.70;4.89;100;13.976;-2.523;0.000;176.243
27;77.70;4.06;100;23.527;-4.275;0.000;173.869
28;77.70;3.68;200;36.117;-3.756;0.000;10.715
29;77.70;3.42;100;45.828;-3.455;0.000;3.059
30;77.70;2.66;200;37.646;-4.936;0.000;183.227
31;77.70;3.60;100;34.944;-3.948;0.000;10.455
32;77.70;3.79;200;32.300;-4.185;0.000;6.401
33;77.70;2.54;200;38.438;-4.855;0.000;184.512
34;77.70;4.10;100;24.363;-4.855;0.000;356.957
35;77.70;3.51;100;14.297;-3.257;0.000;352.680
36;77.70;3.64;100;46.907;-5.254;0.000;185.392
37;77.70;2.92;200;14.998;-4.244;0.000;357.140
38;77.70;4.08;200;18.521;-3.787;0.000;350.827
39;77.70;3.17;200;12.262;-4.432;0.000;4.192
40;77.70;3.44;100;12.591;-3.228;0.000;349.502
41;77.70;3.05;100;11.829;-3.191;0.000;347.913
42;77.70;3.11;200;59.896;-4.380;0.000;179.682
43;77.70;5.77;100;52.353;-4.917;0.000;183.608
44;77.70;3.61;200;4.898;-2.837;0.000;358.498
45;77.70;2.49;200;0.564;-4.734;0.000;16.700
5;77.75;2.84;200;53.207;-3.418;0.000;357.501
11;77.75;2.57;200;21.390;-3.378;0.000;170.889
14;77.75;2.74;200;52.399;-3.508;0.000;354.972
15;77.75;2.72;200;22.445;-3.592;0.000;174.855
16;77.75;2.77;200;51.352;-3.526;0.000;3.308
17;77.75;3.87;200;11.407;-2.388;0.000;186.296
18;77.75;3.27;100;47.847;-3.444;0.000;355.935
19;77.75;3.31;200;48.951;-3.414;0.000;359.309
20;77.75;4.95;100;54.403;-5.428;0.000;3.942
21;77.75;3.16;200;30.285;-4.796;0.000;166.236
22;77.75;3.60;200;46.842;-3.412;0.000;3.783
23;77.75;2.98;200;23.472;-3.251;0.000;172.502
24;77.75;2.75;200;33.753;-5.004;0.000;174.275
25;77.75;3.28;200;44.181;-3.416;0.000;0.130
26;77.75;4.88;100;13.908;-2.520;0.000;176.825
27;77.75;4.08;100;23.470;-4.276;0.000;175.685
28;77.75;3.69;200;36.167;-3.746;0.000;10.702
29;77.75;3.43;100;45.875;-3.453;0.000;2.777
30;77.75;2.67;200;37.609;-4.938;0.000;183.097
31;77.75;3.59;100;34.993;-3.938;0.000;10.496
32;77.75;3.80;200;32.353;-4.180;0.000;6.127
33;77.75;2.53;200;38.403;-4.858;0.000;184.292
34;77.75;4.11;100;24.420;-4.848;0.000;359.387
35;77.75;3.50;100;14.346;-3.259;0.000;353.722
36;77.75;3.64;100;46.856;-5.257;0.000;184.855
37;77.75;2.92;200;15.039;-4.246;0.000;357.296
38;77.75;4.08;200;18.576;-3.798;0.000;350.458
39;77.75;3.17;200;12.306;-4.427;0.000;4.893
40;77.75;3.42;100;12.638;-3.236;0.000;349.795
41;77.75;3.06;100;11.870;-3.202;0.000;348.230
42;77.75;3.11;200;59.853;-4.380;0.000;179.687
43;77.75;5.77;100;52.273;-4.925;0.000;184.133
44;77.75;3.60;200;4.948;-2.838;0.000;358.500
45;77.75;2.49;200;0.597;-4.724;0.000;16.683
5;77.80;2.83;200;53.246;-3.421;0.000;357.061
11;77.80;2.57;200;21.355;-3.372;0.000;170.894
14;77.80;2.74;200;52.437;-3.511;0.000;354.810
15;77.80;2.73;200;22.407;-3.586;0.000;174.403
16;77.80;2.77;200;51.390;-3.522;0.000;3.599
17;77.80;3.85;200;11.355;-2.400;0.000;188.146
18;77.80;3.27;100;47.892;-3.449;0.000;355.593
19;77.80;3.31;200;48.997;-3.413;0.000;359.620
20;77.80;4.95;100;54.471;-5.420;0.000;4.661
21;77.80;3.15;200;30.242;-4.786;0.000;166.536
22;77.80;3.60;200;46.892;-3.409;0.000;3.632
23;77.80;2.99;200;23.431;-3.245;0.000;172.656
24;77.80;2.77;200;33.715;-5.001;0.000;174.539
25;77.80;3.28;200;44.227;-3.415;0.000;0.120
26;77.80;4.90;100;13.840;-2.517;0.000;177.331
27;77.80;4.09;100;23.413;-4.279;0.000;177.360
28;77.80;3.70;200;36.217;-3.737;0.000;10.692
29;77.80;3.45;100;45.923;-3.451;0.000;2.518
30;77.80;2.69;200;37.571;-4.940;0.000;182.990
31;77.80;3.58;100;35.042;-3.928;0.000;10.532
32;77.80;3.81;200;32.405;-4.175;0.000;5.890
33;77.80;2.52;200;38.368;-4.861;0.000;184.107
34;77.80;4.12;100;24.478;-4.840;0.000;1.674
35;77.80;3.51;100;14.395;-3.261;0.000;354.637
36;77.80;3.65;100;46.805;-5.259;0.000;184.334
37;77.80;2.92;200;15.079;-4.247;0.000;357.433
38;77.80;4.08;200;18.632;-3.808;0.000;350.159
39;77.80;3.16;200;12.349;-4.422;0.000;5.504
40;77.80;3.40;100;12.684;-3.244;0.000;350.043
41;77.80;3.07;100;11.911;-3.213;0.000;348.594
42;77.80;3.11;200;59.810;-4.380;0.000;179.692
43;77.80;5.78;100;52.193;-4.933;0.000;184.563
44;77.80;3.60;200;4.998;-2.840;0.000;358.499
45;77.80;2.50;200;0.631;-4.714;0.000;16.657
5;77.85;2.82;200;53.285;-3.424;0.000;356.664
11;77.85;2.58;200;21.319;-3.366;0.000;170.902
14;77.85;2.75;200;52.475;-3.515;0.000;354.636
15;77.85;2.73;200;22.370;-3.581;0.000;174.023
16;77.85;2.77;200;51.428;-3.518;0.000;3.862
17;77.85;3.85;200;11.303;-2.412;0.000;189.602
18;77.85;3.26;100;47.937;-3.453;0.000;355.457
19;77.85;3.31;200;49.043;-3.412;0.000;359.870
20;77.85;4.96;100;54.539;-5.412;0.000;5.289
21;77.85;3.15;200;30.200;-4.777;0.000;166.782
22;77.85;3.60;200;46.941;-3.406;0.000;3.499
23;77.85;3.00;200;23.389;-3.240;0.000;172.796
24;77.85;2.78;200;33.676;-4.999;0.000;174.772
25;77.85;3.28;200;44.272;-3.415;0.000;0.112
26;77.85;4.93;100;13.772;-2.515;0.000;177.955
27;77.85;4.11;100;23.355;-4.283;0.000;178.861
28;77.85;3.71;200;36.268;-3.727;0.000;10.682
29;77.85;3.46;100;45.971;-3.449;0.000;2.291
30;77.85;2.70;200;37.534;-4.942;0.000;182.893
31;77.85;3.57;100;35.090;-3.918;0.000;10.566
32;77.85;3.82;200;32.458;-4.170;0.000;5.685
33;77.85;2.51;200;38.333;-4.864;0.000;183.956
34;77.85;4.13;100;24.535;-4.830;0.000;3.741
35;77.85;3.53;100;14.444;-3.262;0.000;355.718
36;77.85;3.65;100;46.755;-5.262;0.000;183.871
37;77.85;2.91;200;15.120;-4.249;0.000;357.554
38;77.85;4.07;200;18.687;-3.819;0.000;349.916
39;77.85;3.16;200;12.393;-4.417;0.000;6.032
40;77.85;3.39;100;12.731;-3.251;0.000;350.248
41;77.85;3.09;100;11.953;-3.223;0.000;348.999
42;77.85;3.11;200;59.766;-4.380;0.000;179.696
43;77.85;5.75;100;52.113;-4.940;0.000;184.624
44;77.85;3.59;200;5.048;-2.841;0.000;358.499
45;77.85;2.51;200;0.664;-4.704;0.000;16.634
5;77.90;2.81;200;53.324;-3.428;0.000;356.304
11;77.90;2.58;200;21.284;-3.361;0.000;170.913
